1.1.94	0.414	1.305
1.1.95	0.406	1.295
1.1.96	0.399	1.285
1.1.97	0.393	1.275
1.1.98	0.387	1.265
1.1.99	0.382	1.255
1.1.100	0.378	1.245
1.1.101	0.374	1.235
1.1.102	0.371	1.225
1.1.103	0.368	1.215
1.1.104	0.366	1.205
1.1.105	0.365	1.195
1.1.106	0.365	1.185
1.1.107	0.365	1.175
1.1.108	0.366	1.164
1.1.109	0.367	1.154
1.1.110	0.367	1.144
1.1.111	0.367	1.134
1.1.112	0.367	1.124
1.1.113	0.367	1.114
1.1.114	0.367	1.104
1.1.115	0.367	1.094
1.1.116	0.367	1.084
1.1.117	0.368	1.074
1.1.118	0.368	1.064
1.1.119	0.368	1.054
1.1.120	0.368	1.044
1.1.121	0.368	1.034
1.1.122	0.368	1.023
1.1.123	0.368	1.013
1.1.124	0.368	1.003
1.1.125	0.368	0.993
1.1.126	0.369	0.983
1.1.127	0.369	0.973
1.1.128	0.369	0.963
1.1.129	0.369	0.953
1.1.130	0.369	0.943
1.1.131	0.369	0.933
1.1.132	0.369	0.923
1.1.133	0.369	0.913
1.1.134	0.370	0.902
1.1.135	0.370	0.892
1.1.136	0.370	0.882
1.1.137	0.370	0.872
1.1.138	0.370	0.862
1.1.139	0.370	0.852
1.1.140	0.370	0.842
1.1.141	0.370	0.832
1.1.142	0.370	0.822
1.1.143	0.371	0.812
1.1.144	0.371	0.802
1.1.145	0.371	0.792
1.1.146	0.371	0.782
1.1.147	0.371	0.772
1.1.148	0.372	0.762
1.1.149	0.372	0.752
1.1.150	0.372	0.742
1.1.151	0.372	0.732
1.1.152	0.372	0.722
1.1.153	0.373	0.712
1.1.154	0.373	0.702
1.1.155	0.373	0.692
1.1.156	0.373	0.682
1.1.157	0.374	0.672
1.1.158	0.374	0.662
1.1.159	0.374	0.652
1.1.160	0.374	0.642
1.1.161	0.374	0.631
1.1.162	0.375	0.621
1.1.163	0.375	0.611
1.1.164	0.374	0.601
1.1.165	0.375	0.591
1.1.166	0.375	0.581
1.1.167	0.376	0.571
1.1.168	0.378	0.561
1.1.169	0.379	0.551
1.1.170	0.382	0.541
1.1.171	0.384	0.531
1.1.172	0.387	0.521
1.1.173	0.390	0.511
1.1.174	0.394	0.501
1.1.175	0.399	0.491
1.1.176	0.404	0.481
1.1.177	0.409	0.471
1.1.178	0.416	0.461
1.1.179	0.423	0.451
1.1.180	0.431	0.441
1.1.181	0.440	0.431
1.1.182	0.450	0.421
1.1.183	0.460	0.413
1.1.184	0.470	0.406
1.1.185	0.481	0.399
1.1.186	0.491	0.392
1.1.187	0.501	0.387
1.1.188	0.511	0.382
1.1.189	0.521	0.377
1.1.190	0.531	0.373
1.1.191	0.541	0.370
1.1.192	0.551	0.367
1.1.193	0.561	0.365
1.1.194	0.571	0.364
1.1.195	0.581	0.363
1.1.196	0.591	0.362
1.1.197	0.601	0.362
1.1.198	0.611	0.363
1.1.199	0.621	0.363
1.1.200	0.631	0.364
1.1.201	0.641	0.364
1.1.202	0.651	0.365
1.1.203	0.661	0.365
1.1.204	0.671	0.365
1.1.205	0.681	0.365
1.1.206	0.691	0.365
1.1.207	0.701	0.365
1.1.208	0.711	0.365
1.1.209	0.721	0.365
1.1.210	0.731	0.365
1.1.211	0.742	0.365
1.1.212	0.752	0.365
1.1.213	0.762	0.365
1.1.214	0.772	0.365
1.1.215	0.782	0.365
1.1.216	0.792	0.365
1.1.217	0.803	0.365
1.1.218	0.813	0.365
1.1.219	0.823	0.365
1.1.220	0.833	0.365
1.1.221	0.843	0.365
1.1.222	0.853	0.365
1.1.223	0.864	0.365
1.1.224	0.874	0.365
1.1.225	0.884	0.365
1.1.226	0.894	0.365
1.1.227	0.904	0.365
1.1.228	0.915	0.365
1.1.229	0.925	0.365
1.1.230	0.935	0.365
1.1.231	0.945	0.365
1.1.232	0.955	0.365
1.1.233	0.966	0.365
1.1.234	0.976	0.365
1.1.235	0.986	0.365
1.1.236	0.996	0.365
1.1.237	1.007	0.365
1.1.238	1.017	0.365
1.1.239	1.027	0.365
1.1.240	1.037	0.365
1.1.241	1.047	0.365
1.1.242	1.057	0.365
1.1.243	1.068	0.365
1.1.244	1.078	0.365
1.1.245	1.088	0.365
1.1.246	1.099	0.365
1.1.247	1.109	0.365
1.1.248	1.119	0.365
1.1.249	1.130	0.365
1.1.250	1.140	0.365
1.1.251	1.150	0.365
1.1.252	1.160	0.365
1.1.253	1.170	0.365
1.1.254	1.180	0.365
1.1.255	1.190	0.365
1.1.256	1.200	0.365
1.1.257	1.210	0.365
1.1.258	1.220	0.365
1.1.259	1.231	0.365
1.1.260	1.241	0.365
1.1.261	1.251	0.365
1.1.262	1.261	0.365
1.1.263	1.271	0.365
1.1.264	1.281	0.365
1.1.265	1.291	0.365
1.1.266	1.301	0.365
1.1.267	1.312	0.365
1.1.268	1.322	0.365
1.1.269	1.333	0.365
1.1.270	1.343	0.365
1.1.271	1.353	0.365
1.1.272	1.363	0.365
1.1.273	1.374	0.365
1.1.274	1.384	0.365
1.1.275	1.394	0.365
1.1.276	1.404	0.365
1.1.277	1.414	0.365
1.1.278	1.424	0.365
1.1.279	1.435	0.365
1.1.280	1.445	0.365
1.1.281	1.455	0.365
1.1.282	1.465	0.365
1.1.283	1.476	0.365
1.1.284	1.486	0.365
1.1.285	1.496	0.365
1.1.286	1.506	0.365
1.1.287	1.517	0.366
1.1.288	1.527	0.366
1.1.289	1.537	0.366
1.1.290	1.547	0.366
1.1.291	1.557	0.366
1.1.292	1.568	0.366
1.1.293	1.578	0.366
1.1.294	1.588	0.366
1.1.295	1.598	0.366
1.1.296	1.608	0.366
1.1.297	1.618	0.366
1.1.298	1.628	0.366
1.1.299	1.639	0.366
1.1.300	1.649	0.366
1.1.301	1.659	0.366
1.1.302	1.669	0.366
1.1.303	1.679	0.366
1.1.304	1.689	0.366
1.1.305	1.700	0.366
1.1.306	1.710	0.366
1.1.307	1.720	0.366
1.1.308	1.730	0.366
1.1.309	1.740	0.366
1.1.310	1.750	0.366
1.1.311	1.760	0.366
1.1.312	1.770	0.365
1.1.313	1.780	0.365
1.1.314	1.790	0.366
1.1.315	1.800	0.366
1.1.316	1.810	0.367
1.1.317	1.820	0.369
1.1.318	1.830	0.370
1.1.319	1.840	0.373
1.1.320	1.850	0.375
1.1.321	1.860	0.378
1.1.322	1.870	0.381
1.1.323	1.880	0.385
1.1.324	1.890	0.389
1.1.325	1.901	0.394
1.1.326	1.911	0.400
1.1.327	1.921	0.406
1.1.328	1.931	0.413
1.1.329	1.941	0.421
1.1.330	1.951	0.430
1.1.331	1.961	0.440
1.1.332	1.970	0.450
1.1.333	1.979	0.460
1.1.334	1.987	0.470
1.1.335	1.995	0.480
1.1.336	2.002	0.490
1.1.337	2.008	0.500
1.1.338	2.014	0.510
1.1.339	2.019	0.520
1.1.340	2.023	0.530
1.1.341	2.027	0.540
1.1.342	2.030	0.550
1.1.343	2.033	0.560
1.1.344	2.034	0.570
1.1.345	2.036	0.580
1.1.346	2.037	0.590
1.1.347	2.037	0.600
1.1.348	2.038	0.610
1.1.349	2.038	0.620
1.1.350	2.039	0.630
1.1.351	2.039	0.640
1.1.352	2.039	0.650
1.1.353	2.039	0.661
1.1.354	2.038	0.671
1.1.355	2.038	0.681
1.1.356	2.038	0.691
1.1.357	2.038	0.701
1.1.358	2.038	0.711
1.1.359	2.038	0.721
1.1.360	2.038	0.731
1.1.361	2.038	0.741
1.1.362	2.038	0.752
1.1.363	2.038	0.762
1.1.364	2.037	0.772
1.1.365	2.037	0.782
1.1.366	2.037	0.792
1.1.367	2.037	0.802
1.1.368	2.037	0.812
1.1.369	2.037	0.822
1.1.370	2.037	0.832
1.1.371	2.036	0.842
1.1.372	2.036	0.853
1.1.373	2.036	0.863
1.1.374	2.036	0.873
1.1.375	2.036	0.883
1.1.376	2.036	0.893
1.1.377	2.035	0.903
1.1.378	2.035	0.913
1.1.379	2.035	0.924
1.1.380	2.035	0.934
1.1.381	2.035	0.944
1.1.382	2.035	0.954
1.1.383	2.034	0.964
1.1.384	2.034	0.974
1.1.385	2.034	0.984
1.1.386	2.034	0.995
1.1.387	2.034	1.005
1.1.388	2.033	1.015
1.1.389	2.033	1.025
1.1.390	2.033	1.035
1.1.391	2.033	1.045
1.1.392	2.033	1.055
1.1.393	2.033	1.065
1.1.394	2.032	1.075
1.1.395	2.032	1.085
1.1.396	2.032	1.095
1.1.397	2.032	1.105
1.1.398	2.032	1.115
1.1.399	2.031	1.125
1.1.400	2.031	1.136
1.1.401	2.031	1.146
1.1.402	2.031	1.156
1.1.403	2.031	1.166
1.1.404	2.030	1.176
1.1.405	2.030	1.186
1.1.406	2.030	1.196
1.1.407	2.030	1.206
1.1.408	2.029	1.216
1.1.409	2.028	1.226
1.1.410	2.026	1.236
1.1.411	2.023	1.246
1.1.412	2.021	1.256
1.1.413	2.017	1.266
1.1.414	2.014	1.276
1.1.415	2.010	1.286
1.1.416	2.005	1.296
1.1.417	2.000	1.306
1.1.418	1.994	1.316
1.1.419	1.988	1.326
1.1.420	1.981	1.336
1.1.421	1.974	1.346
1.1.422	1.966	1.356
1.1.423	1.957	1.366
1.1.424	1.947	1.376
1.1.425	1.937	1.386
1.1.426	1.927	1.395
1.1.427	1.917	1.403
1.1.428	1.907	1.410
1.1.429	1.897	1.417
1.1.430	1.887	1.422
1.1.431	1.877	1.427
1.1.432	1.867	1.431
1.1.433	1.857	1.435
1.1.434	1.847	1.437
1.1.435	1.837	1.439
1.1.436	1.827	1.440
1.1.437	1.817	1.441
1.1.438	1.807	1.442
1.1.439	1.797	1.442
1.1.440	1.787	1.441
1.1.441	1.777	1.441
1.1.442	1.767	1.440
1.1.443	1.757	1.439
1.1.444	1.747	1.439
1.1.445	1.737	1.438
1.1.446	1.727	1.438
1.1.447	1.717	1.438
1.1.448	1.707	1.438
1.1.449	1.697	1.438
1.1.450	1.687	1.438
1.1.451	1.677	1.438
1.1.452	1.667	1.437
1.1.453	1.657	1.437
1.1.454	1.646	1.437
1.1.455	1.636	1.437
1.1.456	1.626	1.437
1.1.457	1.616	1.437
1.1.458	1.606	1.437
1.1.459	1.596	1.437
1.1.460	1.586	1.437
1.1.461	1.576	1.437
1.1.462	1.566	1.437
1.1.463	1.556	1.437
1.1.464	1.546	1.436
1.1.465	1.536	1.436
1.1.466	1.526	1.436
1.1.467	1.516	1.436
1.1.468	1.505	1.436
1.1.469	1.495	1.436
1.1.470	1.485	1.436
1.1.471	1.475	1.436
1.1.472	1.465	1.436
1.1.473	1.455	1.436
1.1.474	1.445	1.436
1.1.475	1.435	1.436
1.1.476	1.425	1.436
1.1.477	1.415	1.436
1.1.478	1.405	1.436
1.1.479	1.395	1.436
1.1.480	1.385	1.436
1.1.481	1.374	1.436
1.1.482	1.364	1.436
1.1.483	1.354	1.436
